fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.5,right,1,0.495999813,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,right,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.479000092,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,left,1,0.579999924,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,left,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,left,1,0.696000099,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.463000059,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,left,1,0.578999996,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,left,1,0.595999956,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.95,right,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.45,right,1,0.494999886,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,right,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.25,right,1,0.446000099,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.05,left,1,0.529999971,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,left,1,0.812999964,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,left,1,0.462999821,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.05,right,1,0.730000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,left,1,0.830000162,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,right,1,0.744999886,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.75,right,1,0.781000137,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,left,1,0.612999916,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.4,right,1,0.56400013,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,right,1,0.558000088,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,right,0,0.495999813,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,left,1,0.578999996,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,right,1,0.563000202,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,left,1,0.680000067,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,right,1,0.646000147,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,left,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.796000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.447000027,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
,,,,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.5,right,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.25,left,1,0.763000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,right,1,0.496999979,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,right,1,0.646000147,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,right,1,0.430000067,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,left,1,0.479000092,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.95,left,1,0.696000099,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,left,1,0.54700017,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,right,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,left,1,0.829999924,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.65,right,1,0.680000067,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,left,1,0.529999971,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.25,right,1,0.496999979,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.75,left,1,0.54700017,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,right,1,0.496999979,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,left,1,0.612999916,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.612000227,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,left,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,left,1,1.161999941,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.5,right,1,0.529999971,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.45,left,1,0.863000154,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.4,right,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.481000185,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,left,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,right,1,0.496999979,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,right,1,0.447000027,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,right,1,0.595999956,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,left,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,left,1,0.429999828,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,right,1,0.412999868,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,left,1,0.479000092,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,right,1,0.430000067,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.25,right,1,0.680000067,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,right,0,0.428999901,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,right,1,0.562999964,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,left,0,0.462999821,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.75,left,1,0.479999781,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,right,1,0.495999813,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,right,1,0.496000051,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.529999971,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,left,1,0.462000132,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,left,1,0.678999901,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,right,1,0.411999941,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,left,1,0.478999853,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,right,1,0.764999866,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,right,1,0.512000084,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,right,1,0.796000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.478999853,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,right,1,0.463000059,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,right,1,0.645999908,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,right,1,0.429999828,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,left,1,0.411999941,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,left,1,0.629999876,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.95,right,1,0.548000097,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.25,right,1,0.412999868,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,left,1,0.729000092,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,left,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.512000084,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,right,1,0.644999981,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,left,1,0.514000177,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,left,1,0.563000202,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,right,1,0.644999981,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,right,1,0.595999956,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.55,left,1,0.546999931,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,left,1,0.667999983,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.495999813,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
