fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.8,left,1,0.495000124,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.15,left,1,0.476000071,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.55,left,1,0.510999918,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.55,left,1,0.763000011,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.45,left,1,0.595000029,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.05,left,1,0.54700017,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.45,left,1,0.52699995,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.7,right,1,0.595999956,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.75,left,1,0.443000078,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.55,left,1,0.461999893,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1,left,1,0.43200016,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.3,left,1,0.559000015,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.4,right,1,0.50999999,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.25,right,1,0.460999966,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.7,left,1,0.980999947,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.7,left,1,0.663000107,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.45,right,1,0.607999802,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.25,left,1,0.662999868,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.55,left,1,0.594000101,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.05,right,1,0.50999999,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.7,right,1,0.612999916,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.55,right,1,0.478999853,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.1,right,1,0.50999999,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.35,right,1,0.445999861,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
1.25,right,1,0.44299984,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.45,left,1,0.595000029,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
0.9,right,1,0.746000051,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
,,,,sny,001,2019-10-05_11h18.09.150,ANT,3.1.3,60,,
